,BrdIndx,Area,Round,Bright,Compact,ShpIndx,Mean_G,Mean_R,Mean_NIR,SD_G,SD_R,SD_NIR,LW,GLCM1,Rect,GLCM2,Dens,Assym,NDVI,BordLngth,GLCM3,BrdIndx_40,Area_40,Round_40,Bright_40,Compact_40,ShpIndx_40,Mean_G_40,Mean_R_40,Mean_NIR_40,SD_G_40,SD_R_40,SD_NIR_40,LW_40,GLCM1_40,Rect_40,GLCM2_40,Dens_40,Assym_40,NDVI_40,BordLngth_40,GLCM3_40,BrdIndx_60,Area_60,Round_60,Bright_60,Compact_60,ShpIndx_60,Mean_G_60,Mean_R_60,Mean_NIR_60,SD_G_60,SD_R_60,SD_NIR_60,LW_60,GLCM1_60,Rect_60,GLCM2_60,Dens_60,Assym_60,NDVI_60,BordLngth_60,GLCM3_60,BrdIndx_80,Area_80,Round_80,Bright_80,Compact_80,ShpIndx_80,Mean_G_80,Mean_R_80,Mean_NIR_80,SD_G_80,SD_R_80,SD_NIR_80,LW_80,GLCM1_80,Rect_80,GLCM2_80,Dens_80,Assym_80,NDVI_80,BordLngth_80,GLCM3_80,BrdIndx_100,Area_100,Round_100,Bright_100,Compact_100,ShpIndx_100,Mean_G_100,Mean_R_100,Mean_NIR_100,SD_G_100,SD_R_100,SD_NIR_100,LW_100,GLCM1_100,Rect_100,GLCM2_100,Dens_100,Assym_100,NDVI_100,BordLngth_100,GLCM3_100,BrdIndx_120,Area_120,Round_120,Bright_120,Compact_120,ShpIndx_120,Mean_G_120,Mean_R_120,Mean_NIR_120,SD_G_120,SD_R_120,SD_NIR_120,LW_120,GLCM1_120,Rect_120,GLCM2_120,Dens_120,Assym_120,NDVI_120,BordLngth_120,GLCM3_120,BrdIndx_140,Area_140,Round_140,Bright_140,Compact_140,ShpIndx_140,Mean_G_140,Mean_R_140,Mean_NIR_140,SD_G_140,SD_R_140,SD_NIR_140,LW_140,GLCM1_140,Rect_140,GLCM2_140,Dens_140,Assym_140,NDVI_140,BordLngth_140,GLCM3_140
Bright_140,-0.070423441,0.384739822,-0.117644023,0.928871835,-0.147956104,-0.063315927,0.746337264,0.915163702,0.913346363,-0.315997063,-0.28887733,-0.319390097,0.048276607,-0.299712802,0.162480201,-0.094027719,0.159021787,0.028854457,-0.299546973,0.296271717,0.060575831,-0.084321377,0.315990736,-0.036553195,0.944904286,-0.000560107,-0.062698324,0.775301833,0.928348226,0.927046436,-0.365503842,-0.28276041,-0.312306449,0.062157436,-0.349132165,0.063689099,-0.318528558,0.057454295,-0.020197983,-0.306731755,0.217758132,0.219070096,-0.080246022,0.363046665,-0.006028351,0.953551041,0.009758834,-0.037750443,0.785623184,0.938979579,0.936793851,-0.367077556,-0.261003173,-0.285546501,0.091426865,-0.352575278,0.038500665,-0.342773184,-0.005114355,0.015147638,-0.318685891,0.218665884,0.251617537,-0.107693726,0.311694473,-0.016401286,0.969580391,0.033049963,-0.073857975,0.813849607,0.954690561,0.952690935,-0.391754338,-0.279377866,-0.298183332,0.074304248,-0.341791031,0.055255591,-0.378081744,0.01829972,0.010324202,-0.328534029,0.146589488,0.262318046,-0.085374657,0.280281355,-0.035629158,0.982624899,0.041589386,-0.061409471,0.834874055,0.966755203,0.964978033,-0.459066933,-0.327811713,-0.352938861,0.070390819,-0.413990703,0.035222989,-0.442459165,0.030053956,-0.027887832,-0.362426524,0.12761885,0.359017117,-0.134311666,0.245724072,-0.03134252,0.993222252,0.034316471,-0.111661848,0.863706201,0.97364157,0.974544056,-0.494380656,-0.360472767,-0.393504182,0.064318234,-0.433475941,0.065524442,-0.482475499,0.065168435,-0.070484391,-0.373121093,0.071119027,0.381701108,-0.125326652,0.231449697,-0.024824697,1,0.053776035,-0.100003535,0.885185477,0.979032133,0.978939337,-0.479811589,-0.346570333,-0.381388163,0.064237869,-0.422997789,0.062983982,-0.47115449,0.049873429,-0.060903328,-0.380864113,0.081308955,0.363294472
Compact_140,0.015240635,-0.126678203,0.046365792,0.080663642,0.06494294,0.061179776,0.116666013,0.062423354,0.051598296,0.055305549,0.044901092,0.060283933,0.089476235,0.065729348,-0.066878266,0.035393527,-0.184564178,0.153503673,0.068579486,-0.02000027,-0.010192926,0.194281754,-0.021635322,0.286979557,0.07962068,0.299460791,0.275997425,0.117554709,0.060870864,0.050747889,0.051607651,0.038398322,0.043605293,0.111691761,0.084727242,-0.277526373,0.144925207,-0.344780265,0.168572433,0.067486898,0.218628265,-0.056846048,0.255001784,0.047701081,0.365876175,0.076765073,0.366056563,0.349011633,0.1155679,0.058812938,0.047095738,0.034497314,0.026680952,0.023904297,0.150148175,0.058266108,-0.384563259,0.117065846,-0.419652057,0.187321083,0.07033478,0.27419301,-0.038035239,0.401412131,0.200266583,0.534924524,0.071661594,0.594183169,0.444220816,0.112096627,0.053349707,0.043011426,0.057441084,0.054688247,0.045504578,0.098414626,0.127662329,-0.491881412,0.187299977,-0.47501274,0.163788288,0.0767597,0.379932336,-0.119404332,0.487717778,0.3203989,0.603377364,0.060527391,0.708502227,0.516268442,0.105008018,0.041802409,0.031812518,0.063709061,0.084821603,0.075718401,0.072454633,0.148136923,-0.538073097,0.227490766,-0.520902488,0.192396238,0.082850637,0.489432697,-0.137699249,0.562151099,0.393633381,0.760007437,0.05944237,0.832776844,0.570411697,0.103383153,0.041061712,0.032340058,0.095728039,0.112186248,0.099739989,0.008439853,0.162564714,-0.631315618,0.251975379,-0.556977893,0.190418145,0.079652488,0.558333146,-0.159795374,0.695946024,0.513118526,0.886179826,0.053776035,1,0.664517021,0.094710097,0.036946638,0.029443981,0.105939015,0.131468009,0.120665306,-0.032605324,0.171095418,-0.754837402,0.278091558,-0.608742142,0.201432722,0.07524399,0.658098214,-0.165143349
ShpIndx_140,0.159701437,-0.244367016,0.177047612,-0.054113537,0.179103567,0.191756625,0.064164962,-0.088496199,-0.110968272,0.121272162,0.101646542,0.136575273,0.081005794,0.131064525,-0.211188777,0.067684177,-0.253456092,0.139024539,0.179394808,-0.037914559,-0.002837638,0.378677136,-0.085126687,0.363426979,-0.061386855,0.330701136,0.424641924,0.060269624,-0.097028896,-0.118241838,0.087776336,0.078996078,0.093058355,0.118752208,0.153352463,-0.339845949,0.257183765,-0.34240681,0.125275288,0.185914049,0.256599244,-0.077330174,0.475014577,0.014888964,0.4226905,-0.064114548,0.383773372,0.551759564,0.053695927,-0.097618687,-0.120299189,0.065089117,0.060632337,0.070135031,0.176978214,0.116678886,-0.424630749,0.236185086,-0.435294969,0.191451089,0.180346979,0.395544422,-0.073587065,0.610761479,0.206856477,0.543965808,-0.069850048,0.482804748,0.707497129,0.043750895,-0.101981218,-0.123389555,0.111686681,0.11441096,0.114452563,0.231476192,0.156159322,-0.534738647,0.335716017,-0.542675043,0.222340755,0.18487167,0.552848387,-0.141252544,0.714741774,0.329938626,0.608133526,-0.082968517,0.558907672,0.812337396,0.037863294,-0.116472362,-0.138437795,0.141560737,0.166425913,0.160065471,0.239433517,0.245387804,-0.601471279,0.429576172,-0.613474032,0.276461351,0.201293331,0.679248594,-0.243634206,0.825396023,0.413212594,0.702419388,-0.090056639,0.628521468,0.906447141,0.025775325,-0.12237507,-0.141279471,0.16543468,0.200660552,0.186909651,0.206993231,0.24980567,-0.677371685,0.462621105,-0.658253721,0.278977667,0.200708654,0.772392446,-0.254894171,0.923810957,0.487191539,0.750007649,-0.100003535,0.664517021,1,0.006847199,-0.129028999,-0.14558232,0.183566113,0.232004376,0.222099008,0.21536203,0.264584492,-0.748678885,0.49579885,-0.724851759,0.348728959,0.191804919,0.828113534,-0.262942176
Mean_G_140,0.00382298,0.230441678,-0.038357033,0.825914795,-0.068410184,0.011340923,0.884549722,0.718853428,0.717347372,-0.171961273,-0.182349096,-0.196557629,0.045263921,-0.097032643,0.043842477,0.039497962,0.064224112,0.038086498,0.113022765,0.195666117,-0.060177839,0.018459258,0.21478745,0.040398026,0.836140723,0.072053297,0.012210655,0.905519579,0.727973482,0.726986397,-0.242093254,-0.216500828,-0.249937731,0.024746909,-0.132188012,-0.026587016,-0.118879221,0.043027634,-0.076601987,0.111840132,0.168504217,0.030217435,0.043097231,0.276720925,0.082286389,0.847797024,0.094372868,0.05720707,0.917893886,0.740670154,0.739126936,-0.244171189,-0.201852408,-0.228160553,0.055377507,-0.134285138,-0.053880164,-0.118758277,-0.018616569,-0.031663085,0.105924933,0.2120342,0.045943226,0.027606369,0.259051344,0.074726695,0.864091967,0.094086138,0.038755697,0.940464405,0.759024909,0.757074505,-0.25700463,-0.203537974,-0.228069323,0.051436608,-0.138883898,-0.03928049,-0.147804312,0.000919256,-0.050953517,0.101403777,0.171133146,0.061886732,0.030654192,0.251336367,0.061057827,0.875689871,0.093262587,0.037752126,0.959627735,0.770588468,0.769341445,-0.333652262,-0.253032791,-0.284571952,0.055059826,-0.220627141,-0.054540349,-0.229720027,0.006935347,-0.079800503,0.074501914,0.155337007,0.166263574,-0.015046618,0.223675297,0.065061902,0.881239547,0.08466366,-0.005341777,0.98502317,0.772962435,0.77378177,-0.352250328,-0.276362625,-0.31857036,0.052471617,-0.23485978,-0.031814542,-0.266058904,0.035355551,-0.107206011,0.079381652,0.104728486,0.182982211,-0.002910523,0.220694727,0.070372762,0.885185477,0.094710097,0.006847199,1,0.777486726,0.777815951,-0.330238993,-0.251597977,-0.295123409,0.052943008,-0.229022818,-0.052545299,-0.25366206,0.00863148,-0.087056436,0.07533096,0.112772456,0.170461017
Mean_R_140,-0.092280997,0.434631568,-0.140891942,0.908522787,-0.169102489,-0.084191687,0.639939073,0.93945273,0.926007379,-0.363122349,-0.323973529,-0.356714112,0.051387056,-0.375775464,0.200910792,-0.14058351,0.184416905,0.032240503,-0.451475643,0.331862227,0.117211876,-0.116124143,0.343856653,-0.059308227,0.92598183,-0.026602346,-0.083198581,0.669827442,0.953398765,0.941162774,-0.405140357,-0.306285854,-0.332239417,0.076239295,-0.430977489,0.092207559,-0.384673702,0.053316257,0.011121301,-0.46122675,0.233042959,0.294035235,-0.120536572,0.379945205,-0.033941764,0.932469336,-0.021867646,-0.067901971,0.678649218,0.962004629,0.948793559,-0.404735703,-0.282271714,-0.303946511,0.102682404,-0.432414438,0.067802547,-0.416874715,-0.005502289,0.035576575,-0.474176914,0.213493009,0.329795469,-0.151972317,0.317832555,-0.044452091,0.947103012,0.008504932,-0.109165482,0.707264766,0.975353888,0.962458227,-0.431139456,-0.30514614,-0.32066702,0.081932789,-0.412192516,0.084566237,-0.449877263,0.01800243,0.037372715,-0.485270751,0.133422876,0.333457898,-0.121551432,0.278077817,-0.064608764,0.959513594,0.020346834,-0.090641357,0.727228777,0.986243875,0.973920016,-0.488839171,-0.348594356,-0.370363186,0.074484197,-0.473061943,0.063058007,-0.500808363,0.031732279,-0.002665836,-0.51951286,0.114623358,0.417121884,-0.167891026,0.243333305,-0.059830693,0.971900476,0.014432006,-0.140003521,0.755193305,0.995036027,0.985856426,-0.528077587,-0.382196971,-0.411501874,0.067100151,-0.492362036,0.092984349,-0.539061324,0.066625921,-0.049893414,-0.537165451,0.059720907,0.4402595,-0.160284771,0.223555252,-0.053009857,0.979032133,0.036946638,-0.129028999,0.777486726,1,0.989913299,-0.517800903,-0.373447474,-0.404102314,0.066678525,-0.48062378,0.099234486,-0.528753788,0.057830672,-0.045919678,-0.546041081,0.069011828,0.421113466
Mean_NIR_140,-0.100190423,0.408499588,-0.143593874,0.907113361,-0.172088766,-0.095459673,0.637300879,0.927071004,0.937486997,-0.343640148,-0.301349013,-0.338995223,0.040780564,-0.348629519,0.199354188,-0.144486398,0.189992186,0.013463042,-0.445656254,0.302177671,0.094316515,-0.125747983,0.327778566,-0.072396792,0.924298075,-0.034326256,-0.095540762,0.667982339,0.941037168,0.951163389,-0.376703135,-0.274300437,-0.300208965,0.070187374,-0.397073556,0.10090573,-0.372710333,0.065940124,-0.002764754,-0.454197342,0.212713366,0.268768805,-0.130643293,0.367248735,-0.050292368,0.931468228,-0.029685523,-0.080826853,0.676704879,0.95056985,0.959755403,-0.379717013,-0.251971619,-0.274609708,0.097187299,-0.403279876,0.080187616,-0.405736338,0.007397305,0.031009952,-0.468523146,0.199089489,0.307566447,-0.160126487,0.306004938,-0.061434097,0.946498851,0.002782352,-0.121338047,0.705340834,0.964337688,0.974047829,-0.409107502,-0.277107711,-0.291909129,0.075159534,-0.390968947,0.096398358,-0.443804968,0.030705821,0.032098399,-0.480174648,0.119224421,0.319757565,-0.133212199,0.267775852,-0.081688798,0.959607749,0.014544414,-0.105689005,0.726109894,0.976375931,0.985504085,-0.469250818,-0.323120736,-0.342856762,0.069158105,-0.456946178,0.076704678,-0.498541185,0.043580214,-0.006742984,-0.514855081,0.100044684,0.410174486,-0.180765533,0.23243253,-0.078285955,0.971094963,0.007975258,-0.155883928,0.754717241,0.984097667,0.995559411,-0.509585692,-0.358092445,-0.382681643,0.062378498,-0.478327942,0.109553568,-0.537914501,0.079661914,-0.051318319,-0.529864008,0.044800137,0.434235368,-0.174238735,0.216432303,-0.071974374,0.978939337,0.029443981,-0.14558232,0.777815951,0.989913299,1,-0.498810719,-0.349869978,-0.376850627,0.062200148,-0.466726935,0.113453792,-0.528014647,0.069306586,-0.046092952,-0.538446373,0.05632703,0.414217024
SD_G_140,-0.083308432,-0.506533046,0.076487579,-0.399333863,0.114021216,-0.086215956,-0.218857297,-0.461947676,-0.410475917,0.678798003,0.606668302,0.601514578,-0.0878906,0.440578046,-0.208400686,0.036988304,-0.208235821,-0.096096742,0.375223749,-0.534567366,-0.069227809,0.068057771,-0.453730297,0.09617454,-0.418239469,0.156001408,0.021230682,-0.24681287,-0.474481398,-0.427684399,0.696487981,0.607284037,0.593148967,-0.114930131,0.443334474,-0.172993425,0.396752314,-0.077908059,-0.131952146,0.377831737,-0.411415286,-0.207501502,0.086342367,-0.504456814,0.095784135,-0.426829215,0.147654894,0.012542817,-0.264347436,-0.478713271,-0.434691192,0.736287128,0.635293406,0.630556772,-0.153596647,0.485835413,-0.159811978,0.487777431,-0.00027804,-0.190629155,0.361859526,-0.377815794,-0.30092571,0.159332289,-0.459365104,0.140001149,-0.453046997,0.139161611,0.085162637,-0.300781511,-0.499356144,-0.458825064,0.806960368,0.711638108,0.712824616,-0.142189111,0.513714114,-0.22125887,0.593573103,-0.044936507,-0.142249944,0.361016485,-0.266987562,-0.382386842,0.190221359,-0.409770239,0.163627209,-0.470356314,0.122651435,0.122814012,-0.312964454,-0.515457977,-0.481406803,0.873019063,0.776435055,0.781157056,-0.122283605,0.566708588,-0.225480789,0.676072444,-0.062598039,-0.113335088,0.399316865,-0.195207512,-0.468925746,0.235635148,-0.364401117,0.177040258,-0.476771299,0.129694575,0.175432215,-0.314942755,-0.520271329,-0.49713934,0.94254567,0.82944899,0.837063827,-0.111047959,0.616114376,-0.249128702,0.745171441,-0.090477106,-0.044391653,0.43374245,-0.133392967,-0.535684137,0.248191007,-0.306151524,0.178827457,-0.479811589,0.105939015,0.183566113,-0.330238993,-0.517800903,-0.498810719,1,0.87595882,0.878359027,-0.11105955,0.671856074,-0.245726141,0.779456379,-0.091180798,-0.019908139,0.431942903,-0.104756383,-0.595351477
SD_R_140,-0.113139936,-0.541034289,0.071850455,-0.249415748,0.078713956,-0.110502345,-0.138149969,-0.296584022,-0.246635177,0.650019411,0.652452241,0.648662471,-0.083949349,0.306669154,-0.183045595,-0.065880476,-0.215145134,-0.092293443,0.212298749,-0.56202247,0.051222143,0.104839485,-0.468987679,0.107122141,-0.275262771,0.176911726,0.051718726,-0.167889338,-0.317657155,-0.271067733,0.656308856,0.672788059,0.66534049,-0.110250329,0.310452549,-0.1912902,0.318058539,-0.100784639,-0.127556363,0.212885942,-0.394117502,-0.046451045,0.111140171,-0.511237003,0.10289464,-0.286918859,0.154404781,0.043474265,-0.190397824,-0.322982165,-0.27980587,0.703636927,0.731050098,0.720798759,-0.131763476,0.35045262,-0.165850554,0.406476254,-0.03218597,-0.15981774,0.190919891,-0.357938876,-0.144563519,0.188350207,-0.440221624,0.149722571,-0.3195252,0.147292188,0.123705918,-0.228404604,-0.350952962,-0.310648411,0.75160038,0.815402912,0.807815004,-0.111227022,0.385436293,-0.22707971,0.535343853,-0.073277717,-0.109780933,0.18707901,-0.23325137,-0.244827013,0.253032231,-0.37717464,0.199920468,-0.338713506,0.162905546,0.196158289,-0.23451367,-0.372223033,-0.337697499,0.797766569,0.888524514,0.882410245,-0.076129695,0.457564885,-0.264130829,0.637594006,-0.108909865,-0.077689164,0.227447014,-0.134839502,-0.336608343,0.287993709,-0.330635611,0.207747467,-0.341720455,0.170026228,0.233342415,-0.23207707,-0.374698608,-0.349012855,0.825647971,0.952954997,0.943340132,-0.074387287,0.485329447,-0.270696325,0.69116619,-0.108265574,-0.047430178,0.244233289,-0.081475115,-0.378032982,0.290454851,-0.269818548,0.197905043,-0.346570333,0.131468009,0.232004376,-0.251597977,-0.373447474,-0.349869978,0.87595882,1,0.986551967,-0.072296131,0.533966142,-0.259327834,0.728768562,-0.1076035,-0.016431152,0.229244283,-0.06034293,-0.431117347
SD_NIR_140,-0.103912218,-0.537915312,0.077742118,-0.2754759,0.086880292,-0.103227634,-0.165245992,-0.319679007,-0.269552455,0.649986162,0.644373304,0.650463982,-0.087492659,0.303314512,-0.18826991,-0.062823388,-0.218335327,-0.091961086,0.213986666,-0.557334971,0.056984352,0.104848404,-0.470562972,0.107579195,-0.302435314,0.173063508,0.052517014,-0.196700973,-0.341724546,-0.294800703,0.65849594,0.665652995,0.671160991,-0.113006856,0.306042111,-0.189110166,0.319289503,-0.103276799,-0.120147456,0.213888567,-0.39681322,-0.041106979,0.106963586,-0.517936064,0.09787016,-0.314116053,0.146088108,0.038642489,-0.219591086,-0.347474951,-0.302970783,0.704617325,0.723634809,0.725994582,-0.137443722,0.349587909,-0.160607075,0.407114676,-0.02914432,-0.156272404,0.192165811,-0.365946086,-0.14194426,0.186328689,-0.44757021,0.149408357,-0.348189124,0.146458396,0.120622062,-0.259458726,-0.37702907,-0.334945943,0.756227937,0.809007625,0.81314616,-0.117507482,0.39104953,-0.226170472,0.539892648,-0.073854825,-0.102958701,0.188908678,-0.239376442,-0.250068383,0.244124832,-0.386176646,0.190788882,-0.36835185,0.154890775,0.186695146,-0.268656055,-0.398343967,-0.362259113,0.803323101,0.876180491,0.887396738,-0.080557477,0.460873015,-0.254305383,0.641268196,-0.105650569,-0.067522666,0.227182898,-0.144379475,-0.34089266,0.28035156,-0.338611595,0.192345067,-0.373638976,0.160484043,0.225338747,-0.270507269,-0.402548188,-0.374844849,0.833595692,0.940745506,0.953031694,-0.077550788,0.490307713,-0.258529338,0.697612705,-0.104372576,-0.036939818,0.242873562,-0.088437715,-0.38447272,0.280469696,-0.279253943,0.178333751,-0.381388163,0.120665306,0.222099008,-0.295123409,-0.404102314,-0.376850627,0.878359027,0.986551967,1,-0.075205836,0.536178694,-0.240373731,0.733578189,-0.099982704,-0.006669925,0.22465607,-0.068105345,-0.430746537
LW_140,-0.038579115,-0.020524004,-0.059991301,0.053060124,-0.042599048,0.072484601,0.028335931,0.063875573,0.052574706,-0.055522921,-0.105900531,-0.084865048,0.468722746,-0.051388451,0.037223254,-0.022648922,-0.181538564,0.174982713,-0.047150297,0.050715085,0.062175843,-0.066861132,0.064095142,-0.035855639,0.053467493,-0.045441377,0.141820147,0.042903395,0.057139977,0.048457201,-0.055301692,-0.012012103,-0.015515444,0.723875005,-0.021302622,0.039525795,0.065409452,-0.301708669,0.257308411,-0.031573745,0.181329377,0.017376447,-0.061955353,0.106523781,-0.048433709,0.058105104,-0.056108125,0.153008125,0.047481634,0.061153058,0.053287084,-0.088168258,-0.040651969,-0.044434358,0.755966697,-0.067301002,0.046640387,0.016555842,-0.347713137,0.307302076,-0.0286033,0.193336236,0.065447774,-0.066976487,0.179593489,-0.004661203,0.056191457,-0.021612312,0.218494401,0.048624825,0.057740458,0.051399824,-0.079550387,-0.021203349,-0.022441531,0.88143192,-0.160522513,0.02730755,0.011619658,-0.403062623,0.3247099,-0.027124238,0.26128859,0.142469071,-0.081943715,0.174496101,-0.023566388,0.063794752,-0.033446422,0.231605489,0.052604648,0.066579553,0.060027409,-0.097893744,-0.050651883,-0.0526879,0.956981774,-0.126228522,0.033029789,-0.009217964,-0.42039633,0.349704513,-0.039541277,0.256937124,0.134184268,-0.090227114,0.137649019,-0.010306655,0.064326647,-0.02324289,0.212160348,0.053346557,0.066721245,0.061471334,-0.102327024,-0.062736584,-0.06677837,0.980682633,-0.14660083,0.031550062,-0.028862752,-0.446458878,0.372994221,-0.040671201,0.208221939,0.15699917,-0.098659611,0.121045828,-0.015152179,0.064237869,-0.032605324,0.21536203,0.052943008,0.066678525,0.062200148,-0.11105955,-0.072296131,-0.075205836,1,-0.164018823,0.0387734,-0.038135166,-0.454334444,0.394976485,-0.043556597,0.187845534,0.173086567
GLCM1_140,0.124514028,-0.562416257,0.195373744,-0.383558168,0.216282852,0.108158018,-0.171576392,-0.45459984,-0.416804686,0.372718154,0.326986188,0.321882448,-0.116207931,0.505529728,-0.28935693,0.122577361,-0.230192545,-0.040246752,0.413004073,-0.399659864,-0.208654443,0.166143044,-0.417461579,0.168198409,-0.392936123,0.20030729,0.114176975,-0.188663932,-0.458855045,-0.42579145,0.402428997,0.306629562,0.293479901,-0.164467889,0.588851799,-0.22067174,0.371256176,-0.095751775,-0.056306228,0.418135933,-0.249244197,-0.429103673,0.21003969,-0.36345356,0.206784243,-0.393794354,0.221422328,0.154529612,-0.192298249,-0.459478941,-0.427633007,0.432856941,0.317708032,0.310392608,-0.172347111,0.681966274,-0.222177771,0.483933084,-0.070597365,-0.081851217,0.420107615,-0.13340499,-0.548729114,0.242718527,-0.254712796,0.219125372,-0.40692162,0.187747883,0.192240651,-0.215068547,-0.468253531,-0.439598901,0.500335178,0.37660612,0.372581106,-0.159811993,0.745359486,-0.269391629,0.552625818,-0.091637758,-0.060439099,0.423852909,-0.045326624,-0.659858159,0.243981398,-0.18626198,0.241647142,-0.415328518,0.173729961,0.193395701,-0.220062571,-0.476010489,-0.451768414,0.566576885,0.44479552,0.443528404,-0.163475886,0.859936858,-0.27382308,0.622004632,-0.095991258,-0.063581808,0.455394509,-0.005706546,-0.804074817,0.290397932,-0.117446355,0.264842094,-0.423335264,0.1758706,0.24212086,-0.223338664,-0.483786958,-0.466475036,0.631791694,0.498805323,0.503130613,-0.165217916,0.942006769,-0.309655952,0.704364665,-0.110662483,-0.041973419,0.489744155,0.059819971,-0.890006613,0.316359022,-0.062603924,0.280930235,-0.422997789,0.171095418,0.264584492,-0.229022818,-0.48062378,-0.466726935,0.671856074,0.533966142,0.536178694,-0.164018823,1,-0.323349351,0.739669932,-0.117898616,-0.033854169,0.500007767,0.094328828,-0.940931799
Rect_140,-0.07542171,0.206303465,-0.14848518,0.019895005,-0.166195256,-0.126123966,-0.099211184,0.061316399,0.077101068,-0.182368542,-0.139845193,-0.161959838,-0.094570313,-0.183867901,0.17985754,-0.094960332,0.27904179,-0.177349638,-0.202008959,0.03436536,0.071976309,-0.280318706,0.118650437,-0.369583115,0.025839605,-0.352174547,-0.308712134,-0.091181689,0.065964114,0.080839542,-0.150454833,-0.104302513,-0.112076872,-0.029530981,-0.175954676,0.367905978,-0.225612026,0.354973539,-0.136155345,-0.199798181,-0.153525039,0.091980537,-0.38806499,0.069452759,-0.485144197,0.03056225,-0.4574102,-0.420563497,-0.083983743,0.06845023,0.085601953,-0.135112222,-0.10426253,-0.10216357,-0.052823961,-0.141375064,0.523475177,-0.236672971,0.44744431,-0.153141805,-0.199151238,-0.241567396,0.085041797,-0.516716188,-0.059546745,-0.61175947,0.044241266,-0.554219371,-0.525169349,-0.067709205,0.080192592,0.096789311,-0.176452278,-0.15460118,-0.143550417,-0.034518573,-0.218149448,0.671495459,-0.343234575,0.530738273,-0.161439424,-0.206942689,-0.332024317,0.191818044,-0.622639368,-0.159322357,-0.73084881,0.053170457,-0.655581629,-0.618280022,-0.072043118,0.093622674,0.11003464,-0.196350143,-0.195577,-0.181594716,-0.013429942,-0.287489558,0.783206914,-0.420070807,0.607733602,-0.201655409,-0.234590779,-0.446681242,0.268233905,-0.683242271,-0.228019176,-0.814723939,0.056305009,-0.698042698,-0.669410317,-0.066407992,0.095702902,0.111030273,-0.236512861,-0.238980665,-0.21826311,0.027056156,-0.305736283,0.889414561,-0.448021433,0.649193665,-0.201586322,-0.237915595,-0.505598734,0.288799298,-0.783263449,-0.324476391,-0.87888779,0.062983982,-0.754837402,-0.748678885,-0.052545299,0.099234486,0.113453792,-0.245726141,-0.259327834,-0.240373731,0.0387734,-0.323349351,1,-0.469616809,0.709069714,-0.227225218,-0.230826188,-0.571077067,0.292515589
